VGNUMMER,inOnderzoek,gebruiksdoel_bijeenkomstfunctie,gebruiksdoel_celfunctie,gebruiksdoel_gezondheidszorgfunctie,gebruiksdoel_industriefunctie,gebruiksdoel_kantoorfunctie,gebruiksdoel_logiesfunctie,gebruiksdoel_onderwijsfunctie,gebruiksdoel_overige gebruiksfunctie,gebruiksdoel_sportfunctie,gebruiksdoel_winkelfunctie,gebruiksdoel_woonfunctie
000016935845,0.0,0,0,0,0,0,0,0,0,0,0,1
000017448549,0.0,0,0,0,0,1,0,0,0,0,0,0
000018097111,0.0,0,0,0,0,0,0,0,0,0,0,1
000016858778,0.0,0,0,0,0,1,0,0,0,0,0,0
000018059678,0.0,0,0,0,1,0,0,0,0,0,0,0
000021898340,0.0,0,0,0,1,0,0,0,0,0,0,0
000010438955,0.0,0,0,0,1,0,0,0,0,0,0,0
000018026958,0.0,0,0,0,0,1,0,0,0,0,0,0
000020096917,,0,0,0,0,0,0,0,0,0,0,0
000018275052,0.0,0,0,0,1,0,0,0,0,0,0,0
000010436847,0.0,0,0,0,0,1,0,0,0,0,0,0
000017924650,0.0,0,0,0,0,1,0,0,0,0,0,0
000020493010,0.0,0,0,0,1,0,0,0,0,0,0,0
000019333439,0.0,0,0,0,0,1,0,0,0,0,0,0
000018115586,0.0,0,0,0,0,1,0,0,0,0,0,0
000018201199,0.0,0,0,0,1,0,0,0,0,0,0,0
000019945337,0.0,0,0,0,1,0,0,0,0,0,0,0
000019942346,0.0,1,0,0,0,0,0,0,0,0,0,0
000001497812,0.0,0,0,0,0,0,0,0,0,0,0,1
000016411528,0.0,0,0,0,0,0,0,0,0,0,0,1
000017306469,0.0,0,0,0,0,1,0,0,0,0,0,0
000006559646,0.0,0,0,0,0,0,0,0,0,0,0,1
000002590034,0.0,0,0,0,0,0,0,0,0,0,0,1
000018226108,0.0,0,0,0,1,0,0,0,0,0,0,0
000018775446,0.0,0,0,0,1,0,0,0,0,0,0,0
000018794734,0.0,0,0,0,0,1,0,0,0,0,0,0
000009367160,0.0,0,0,0,0,1,0,0,0,0,0,0
000019232691,0.0,0,0,0,0,1,0,0,0,0,0,0
000019788193,0.0,0,0,0,1,0,0,0,0,0,0,0
000019504780,0.0,0,0,0,0,1,0,0,0,0,0,0
000017013518,,0,0,0,0,0,0,0,0,0,0,0
000019340109,0.0,0,0,0,1,0,0,0,0,0,0,0
000014314908,0.0,0,0,0,0,0,0,0,0,0,0,1
000019841043,0.0,0,0,0,0,1,0,0,0,0,0,0
000006101461,0.0,0,0,0,0,1,0,0,0,0,0,0
000019902204,0.0,0,0,0,0,1,0,0,0,0,0,0
000016127617,0.0,0,0,0,0,1,0,0,0,0,0,0
000018301541,0.0,0,0,0,0,1,0,0,0,0,0,0
000020030614,,0,0,0,0,0,0,0,0,0,0,0
000017630223,0.0,0,0,0,0,1,0,0,0,0,0,0
000017844916,0.0,0,0,0,0,1,0,0,0,0,0,0
000020027834,0.0,0,0,0,1,0,0,0,0,0,0,0
000017796563,0.0,0,0,0,0,1,0,0,0,0,0,0
000017725976,0.0,0,0,0,0,1,0,0,0,0,0,0
000009419950,0.0,0,0,0,0,1,0,0,0,0,0,0
000007379935,0.0,0,0,0,0,0,0,0,0,0,0,1
000001561448,0.0,0,0,0,0,1,0,0,0,0,0,0
000020248652,0.0,0,0,0,0,1,0,0,0,0,0,0
000019537735,0.0,0,0,0,0,1,0,0,0,0,0,0
000018838510,0.0,0,0,0,0,1,0,0,0,0,0,0
000015845575,0.0,0,0,0,0,0,0,0,1,0,0,0
000019252676,0.0,0,0,0,0,1,0,0,0,0,0,0
000016041402,0.0,0,0,0,0,1,0,0,0,0,0,0
000016594126,0.0,0,0,0,0,1,0,0,0,0,0,0
000020148569,0.0,0,0,0,0,1,0,0,0,0,0,0
000026597969,,0,0,0,0,0,0,0,0,0,0,0
000026597977,0.0,0,0,0,1,0,0,0,0,0,0,0
000017283450,0.0,0,0,0,0,1,0,0,0,0,0,0
000019418442,0.0,0,0,0,0,1,0,0,0,0,0,0
000010103686,,0,0,0,0,0,0,0,0,0,0,0
000030552117,0.0,0,0,0,1,0,0,0,0,0,0,0
000030781620,0.0,0,0,0,0,1,0,0,0,0,0,0
000042023203,,0,0,0,0,0,0,0,0,0,0,0
000019303661,0.0,0,0,0,0,1,0,0,0,0,0,0
000017212669,0.0,0,0,0,0,1,0,0,0,0,0,0
000020866364,0.0,0,0,0,0,1,0,0,0,0,0,0
000017691281,0.0,0,0,0,0,1,0,0,0,0,0,0
000016436105,0.0,0,0,0,1,0,0,0,0,0,0,0
000019458398,0.0,0,0,0,1,0,0,0,0,0,0,0
000026338831,0.0,0,0,0,1,0,0,0,0,0,0,0
000016700783,0.0,0,0,0,0,1,0,0,0,0,0,0
000019821646,0.0,0,0,0,0,1,0,0,0,0,0,0
000001088033,0.0,0,0,0,1,0,0,0,0,0,0,0
000014892472,0.0,0,0,0,0,0,0,0,0,0,0,1
000018587321,,0,0,0,0,0,0,0,0,0,0,0
000016239547,0.0,0,0,0,0,1,0,0,0,0,0,0
000019799756,0.0,0,0,0,0,1,0,0,0,0,0,0
000008902240,0.0,0,0,0,0,0,0,0,0,0,0,1
000017400848,0.0,0,0,0,1,0,0,0,0,0,0,0
000014836033,0.0,0,0,0,0,1,0,0,0,0,0,0
000016713885,0.0,0,0,0,0,0,0,0,0,0,0,1
000018022618,0.0,0,0,0,0,1,0,0,0,0,0,0
000017956498,0.0,0,0,0,1,0,0,0,0,0,0,0
000017375770,0.0,0,0,0,0,1,0,0,0,0,0,0
000018424937,0.0,0,0,0,0,1,0,0,0,0,0,0
000019001495,0.0,0,0,0,0,0,0,0,0,0,0,1
000005105595,0.0,0,0,0,0,1,0,0,0,0,0,0
000019867840,0.0,0,0,0,1,0,0,0,0,0,0,0
000018506461,,0,0,0,0,0,0,0,0,0,0,0
000019252617,0.0,0,0,0,0,1,0,0,0,0,0,0
000016895053,0.0,0,0,0,0,0,0,0,0,0,0,1
000019519966,,0,0,0,0,0,0,0,0,0,0,0
000017825091,0.0,0,0,0,0,0,0,0,0,0,0,1
000020126603,0.0,0,0,0,0,0,0,0,0,0,0,1
000017915295,0.0,0,0,0,0,1,0,0,0,0,0,0
000017010241,0.0,0,0,0,1,0,0,0,0,0,0,0
000003338118,0.0,0,0,0,1,0,0,0,0,0,0,0
000018060226,,0,0,0,0,0,0,0,0,0,0,0
000017003164,,0,0,0,0,0,0,0,0,0,0,0
000018692664,0.0,0,0,0,1,0,0,0,0,0,0,0
000020531168,0.0,0,0,0,1,0,0,0,0,0,0,0
000023455071,0.0,0,0,0,1,0,0,0,0,0,0,0
000014730200,0.0,0,0,0,0,1,0,0,0,0,0,0
000001345273,0.0,0,0,0,0,1,0,0,0,0,0,0
000001114778,,0,0,0,0,0,0,0,0,0,0,0
000007335342,0.0,0,0,0,0,0,0,0,0,0,0,1
000017685397,0.0,0,0,0,1,0,0,0,0,0,0,0
000002802236,0.0,0,0,0,0,0,0,0,1,0,0,0
000018179444,0.0,0,0,0,0,0,0,0,0,0,0,1
000018510663,0.0,0,0,0,0,1,0,0,0,0,0,0
000019385188,0.0,0,0,0,1,0,0,0,0,0,0,0
000016917812,0.0,0,0,0,1,0,0,0,0,0,0,0
000018543545,0.0,0,0,0,0,1,0,0,0,0,0,0
000012794821,0.0,0,0,0,0,0,0,0,0,0,0,1
000018454364,,0,0,0,0,0,0,0,0,0,0,0
000005319145,0.0,0,0,0,0,1,0,0,0,0,0,0
000005632447,0.0,0,0,0,1,0,0,0,0,0,0,0
000018668399,0.0,1,0,0,0,0,0,0,0,0,0,0
000004584104,0.0,0,0,0,0,0,0,0,0,0,0,1
000019704259,0.0,0,0,0,1,0,0,0,0,0,0,0
000018308910,0.0,0,0,0,0,0,0,0,0,0,0,1
000016641884,0.0,0,0,0,0,1,0,0,0,0,0,0
000020303017,0.0,0,0,0,1,0,0,0,0,0,0,0
000000423882,0.0,0,0,0,0,0,0,0,0,0,0,1
000018032907,0.0,0,0,0,0,0,0,0,0,0,0,1
000014523167,0.0,0,0,0,0,1,0,0,0,0,0,0
000018119115,0.0,0,0,0,0,1,0,0,0,0,0,0
000016959035,0.0,0,0,0,0,1,0,0,0,0,0,0
000017134560,0.0,0,0,0,0,1,0,0,0,0,0,0
000020442203,0.0,0,0,0,0,0,0,0,0,0,0,1
000001705660,0.0,0,0,0,0,0,0,0,0,0,0,1
000018438954,0.0,0,0,0,0,0,0,0,0,0,0,1
000017223717,0.0,0,0,0,0,1,0,0,0,0,0,0
000014240475,0.0,0,0,0,0,0,0,0,0,0,0,1
000002788616,0.0,0,0,0,1,0,0,0,0,0,0,0
000020335598,0.0,0,0,0,0,1,0,0,0,0,0,0
000020335601,0.0,0,0,0,0,1,0,0,0,0,0,0
000018074154,0.0,0,0,0,1,0,0,0,0,0,0,0
000019277687,0.0,0,0,0,0,1,0,0,0,0,0,0
000018401961,0.0,0,0,0,0,1,0,0,0,0,0,0
000013876260,0.0,0,0,0,0,0,0,0,0,0,0,1
000020400233,0.0,0,0,0,1,0,0,0,0,0,0,0
000004915720,0.0,0,0,0,0,1,0,0,0,0,0,0
000019858353,0.0,0,0,0,0,1,0,0,0,0,0,0
000017292875,0.0,0,0,0,1,0,0,0,0,0,0,0
000017663938,0.0,0,0,0,1,0,0,0,0,0,0,0
000016431103,0.0,0,0,0,0,1,0,0,0,0,0,0
000016910486,0.0,0,0,0,0,0,0,0,0,0,1,0
000002806533,0.0,0,0,0,0,1,0,0,0,0,0,0
000014115638,0.0,0,0,0,0,0,0,0,0,0,0,1
000020452888,0.0,0,0,0,1,0,0,0,0,0,0,0
000016981812,0.0,0,0,0,0,1,0,0,0,0,0,0
000019812140,0.0,0,0,0,0,1,0,0,0,0,0,0
000017851963,0.0,0,0,0,0,1,0,0,0,0,0,0
000014965283,0.0,0,0,0,0,0,0,0,0,0,0,1
000013426060,0.0,0,0,0,0,0,0,0,0,0,0,1
000016103882,0.0,0,0,0,1,0,0,0,0,0,0,0
000017511895,0.0,0,0,0,0,1,0,0,0,0,0,0
000019972075,0.0,0,0,0,0,1,0,0,0,0,0,0
000005646014,0.0,0,0,0,0,1,0,0,0,0,0,0
000019243103,0.0,0,0,0,0,1,0,0,0,0,0,0
000020345003,0.0,0,0,0,0,1,0,0,0,0,0,0
000020009216,0.0,0,0,0,0,1,0,0,0,0,0,0
,0.0,0,0,0,0,1,0,0,0,0,0,0
000018992315,0.0,0,0,0,0,1,0,0,0,0,0,0
000007568037,0.0,0,0,0,0,0,0,0,0,0,0,1
000019878699,0.0,0,0,0,1,0,0,0,0,0,0,0
000005029562,0.0,0,0,0,0,1,0,0,0,0,0,0
000005029570,0.0,0,0,0,1,0,0,0,0,0,0,0
000016948548,0.0,0,0,0,0,1,0,0,0,0,0,0
000007794533,0.0,0,0,0,1,0,0,0,0,0,0,0
000016329732,0.0,0,0,0,0,1,0,0,0,0,0,0
000019896913,0.0,0,0,0,0,0,0,0,0,0,0,1
000004269276,0.0,0,0,0,0,0,0,0,0,0,0,1
000016890078,0.0,0,0,0,0,1,0,0,0,0,0,0
000011096551,0.0,0,0,0,0,0,0,0,0,0,0,1
000017637503,,0,0,0,0,0,0,0,0,0,0,0
000018921043,0.0,0,0,0,1,0,0,0,0,0,0,0
000019572360,0.0,0,0,0,0,1,0,0,0,0,0,0
000015951812,0.0,0,0,0,0,1,0,0,0,0,0,0
000011944250,0.0,0,0,0,0,1,0,0,0,0,0,0
000015858243,0.0,0,0,0,0,1,0,0,0,0,0,0
000015808882,0.0,0,0,0,0,1,0,0,0,0,0,0
000020318901,0.0,0,0,0,0,1,0,0,0,0,0,0
000016948912,0.0,0,0,0,1,0,0,0,0,0,0,0
000019773625,0.0,0,0,0,0,1,0,0,0,0,0,0
000019694016,0.0,0,0,0,0,0,0,0,0,0,0,1
000019143346,0.0,0,0,0,0,1,0,0,0,0,0,0
000018598757,0.0,0,0,0,0,1,0,0,0,0,0,0
000037502646,0.0,0,0,0,1,0,0,0,0,0,0,0
000040185168,0.0,0,0,0,1,0,0,0,0,0,0,0
000005388287,0.0,0,0,0,0,1,0,0,0,0,0,0
000016302249,0.0,0,0,0,0,1,0,0,0,0,0,0
000006602908,0.0,0,0,0,1,0,0,0,0,0,0,0
000006603009,0.0,0,0,0,0,0,0,0,0,0,1,0
000009121757,0.0,0,0,0,0,0,0,0,0,0,0,1
000018714714,0.0,0,0,0,0,1,0,0,0,0,0,0
000022957847,0.0,0,0,0,1,0,0,0,0,0,0,0
000022958061,0.0,0,0,0,0,1,0,0,0,0,0,0
000022985409,0.0,0,0,0,0,1,0,0,0,0,0,0
000035831898,0.0,0,0,0,0,1,0,0,0,0,0,0
000010448969,0.0,0,0,0,1,0,0,0,0,0,0,0
000019934505,0.0,0,0,0,1,0,0,0,0,0,0,0
000009691219,0.0,0,0,0,0,0,0,0,0,0,0,1
000005274133,0.0,0,0,0,1,0,0,0,0,0,0,0
000016189086,0.0,0,0,0,1,0,0,0,0,0,0,0
000019178255,0.0,0,0,0,0,0,0,0,0,0,0,1
000018981674,0.0,0,0,0,0,1,0,0,0,0,0,0
000018091806,0.0,0,0,0,0,1,0,0,0,0,0,0
000006881408,0.0,0,0,0,1,0,0,0,0,0,0,0
000018212557,0.0,0,0,0,0,1,0,0,0,0,0,0
000017340535,0.0,0,0,0,1,0,0,0,0,0,0,0
000017714729,0.0,0,0,0,0,1,0,0,0,0,0,0
000019732929,0.0,0,0,0,1,0,0,0,0,0,0,0
000028586409,0.0,0,0,0,1,0,0,0,0,0,0,0
000028586417,0.0,0,0,0,1,0,0,0,0,0,0,0
000030210313,,0,0,0,0,0,0,0,0,0,0,0
000018896308,0.0,0,0,0,0,1,0,0,0,0,0,0
000020293046,0.0,0,0,0,0,0,0,0,0,0,0,1
000018209459,0.0,0,0,0,0,0,0,0,0,0,0,1
000010656146,0.0,0,0,0,1,0,0,0,0,0,0,0
000017642825,0.0,0,0,0,0,1,0,0,0,0,0,0
000004554795,0.0,0,0,0,0,1,0,0,0,0,0,0
000004032144,0.0,0,0,0,0,1,0,0,0,0,0,0
000004032160,0.0,1,0,0,0,0,0,0,0,0,0,0
000009274065,0.0,0,0,0,0,0,0,0,0,0,0,1
000001930656,0.0,0,0,0,0,1,0,0,0,0,0,0
000016588517,0.0,0,0,0,0,0,0,0,0,0,0,1
000018778720,0.0,0,0,0,0,1,0,0,0,0,0,0
000016108256,0.0,0,0,0,0,1,0,0,0,0,0,0
000018019676,0.0,0,0,0,0,1,0,0,0,0,0,0
000018715753,0.0,0,0,0,0,1,0,0,0,0,0,0
000018343449,0.0,0,0,0,0,1,0,0,0,0,0,0
000018910653,0.0,0,0,0,1,0,0,0,0,0,0,0
000005480353,0.0,0,0,0,0,1,0,0,0,0,0,0
000016189477,0.0,0,0,0,0,0,0,0,0,0,1,0
000014860740,0.0,0,0,0,0,0,0,0,0,0,0,1
000020030541,0.0,0,0,0,1,0,0,0,0,0,0,0
000012657352,0.0,0,0,0,0,1,0,0,0,0,0,0
000016218906,0.0,0,0,0,1,0,0,0,0,0,0,0
000015889203,0.0,0,0,0,0,0,0,0,1,0,0,0
000004746023,0.0,0,0,0,1,0,0,0,0,0,0,0
000019245467,0.0,0,0,0,1,0,0,0,0,0,0,0
000004569288,0.0,0,0,0,0,0,0,0,0,0,0,1
000016485823,0.0,0,0,0,0,1,0,0,0,0,0,0
000001190520,0.0,0,0,0,0,0,0,0,0,0,0,1
000018817882,0.0,0,0,0,0,1,0,0,0,0,0,0
000018817912,0.0,0,0,0,0,1,0,0,0,0,0,0
000016973607,0.0,0,0,0,0,1,0,0,0,0,0,0
000005542219,,0,0,0,0,0,0,0,0,0,0,0
000017810051,0.0,0,0,0,0,0,0,0,0,0,0,1
000013416359,0.0,0,0,0,1,0,0,0,0,0,0,0
000013866427,0.0,0,0,0,1,0,0,0,0,0,0,0
000007009135,,0,0,0,0,0,0,0,0,0,0,0
000002285576,0.0,0,0,0,0,0,0,0,0,0,0,1
000019009615,0.0,0,0,0,0,1,0,0,0,0,0,0
000004588266,0.0,0,0,0,1,0,0,0,0,0,0,0
000003298310,0.0,0,0,0,0,1,0,0,0,0,0,0
000029257255,0.0,0,0,0,1,0,0,0,0,0,0,0
000030537452,0.0,0,0,0,1,0,0,0,0,0,0,0
000014526913,0.0,0,0,0,0,1,0,0,0,0,0,0
000017640830,0.0,0,0,0,0,1,0,0,0,0,0,0
000042253438,0.0,0,0,0,1,0,0,0,0,0,0,0
000018792898,0.0,0,0,0,0,1,0,0,0,0,0,0
000004180259,,0,0,0,0,0,0,0,0,0,0,0
000018465277,0.0,0,0,0,0,0,0,0,0,0,0,1
000018407188,0.0,0,0,0,1,0,0,0,0,0,0,0
000016914368,0.0,0,0,0,1,0,0,0,0,0,0,0
000018388175,0.0,0,0,1,0,0,0,0,0,0,0,0
000015420809,0.0,0,0,0,0,0,0,0,1,0,0,0
000017084598,,0,0,0,0,0,0,0,0,0,0,0
000016266080,0.0,0,0,0,0,0,0,0,0,0,0,1
000017260256,0.0,0,0,0,0,1,0,0,0,0,0,0
000018073522,0.0,0,0,0,0,1,0,0,0,0,0,0
000018323529,0.0,0,0,0,0,1,0,0,0,0,0,0
000014532131,0.0,0,0,0,0,0,0,0,0,0,0,1
000018396992,0.0,0,0,0,0,1,0,0,0,0,0,0
000017762707,0.0,0,0,0,0,0,0,0,0,0,0,1
000017450705,0.0,0,0,0,0,1,0,0,0,0,0,0
000019952813,0.0,0,0,0,1,0,0,0,0,0,0,0
000019133162,0.0,0,0,0,0,1,0,0,0,0,0,0
000018414710,0.0,0,0,0,0,1,0,0,0,0,0,0
000007602359,0.0,0,0,0,0,1,0,0,0,0,0,0
000019250231,0.0,0,0,0,0,0,0,0,0,0,0,1
000019821719,0.0,0,0,0,1,0,0,0,0,0,0,0
000016980875,0.0,0,0,0,1,0,0,0,0,0,0,0
000017048761,0.0,0,0,0,0,1,0,0,0,0,0,0
000016725573,0.0,0,0,0,1,0,0,0,0,0,0,0
000020398484,0.0,0,0,0,1,0,0,0,0,0,0,0
000019016255,0.0,0,0,0,1,0,0,0,0,0,0,0
000016236629,0.0,0,0,0,0,1,0,0,0,0,0,0
000016714458,0.0,0,0,0,1,0,0,0,0,0,0,0
000010847812,0.0,0,0,0,0,0,0,0,0,0,0,1
000004464567,0.0,0,0,0,0,0,0,0,0,0,0,1
000018340660,0.0,0,0,0,0,0,0,0,0,0,0,1
000020325894,0.0,0,0,0,0,1,0,0,0,0,0,0
000019474075,0.0,0,0,0,0,1,0,0,0,0,0,0
000020362323,0.0,0,0,0,0,1,0,0,0,0,0,0
000010489754,0.0,0,0,0,0,0,0,0,0,0,0,1
000002323664,0.0,0,0,0,1,0,0,0,0,0,0,0
000017392500,0.0,0,0,0,0,1,0,0,0,0,0,0
000018079946,0.0,0,0,0,0,1,0,0,0,0,0,0
000019403380,0.0,0,0,0,0,1,0,0,0,0,0,0
000018934307,0.0,0,0,0,1,0,0,0,0,0,0,0
000018934420,0.0,0,0,0,0,1,0,0,0,0,0,0
000018934528,0.0,0,0,0,1,0,0,0,0,0,0,0
000018934544,0.0,0,0,0,0,1,0,0,0,0,0,0
000019716435,0.0,0,0,0,1,0,0,0,0,0,0,0
000019411383,0.0,0,0,0,0,0,0,0,0,0,1,0
000003944360,0.0,0,0,0,0,0,0,0,0,0,1,0
000017730619,0.0,0,0,0,0,1,0,0,0,0,0,0
000017718899,0.0,0,0,0,0,0,0,0,0,0,0,1
000022644903,0.0,0,0,0,1,0,0,0,0,0,0,0
000017320534,,0,0,0,0,0,0,0,0,0,0,0
000006879667,0.0,0,0,0,1,0,0,0,0,0,0,0
000018909574,,0,0,0,0,0,0,0,0,0,0,0
000007180039,0.0,0,0,0,0,0,0,0,0,0,0,1
000010128298,0.0,0,0,0,0,1,0,0,0,0,0,0
000015775860,0.0,0,0,0,0,0,0,0,1,0,0,0
000016072774,0.0,0,0,0,0,0,0,0,0,0,1,0
000009197168,0.0,0,0,0,1,0,0,0,0,0,0,0
000012243442,,0,0,0,0,0,0,0,0,0,0,0
000019210043,0.0,0,0,0,1,0,0,0,0,0,0,0
000017965381,0.0,0,0,0,0,0,0,0,0,0,0,1
000010933867,0.0,0,0,0,0,0,0,0,0,0,0,1
000016171616,0.0,0,0,0,1,0,0,0,0,0,0,0
000025547860,,0,0,0,0,0,0,0,0,0,0,0
000039842134,0.0,0,0,0,0,1,0,0,0,0,0,0
000020236468,0.0,0,0,0,0,1,0,0,0,0,0,0
000001572261,0.0,0,0,0,0,1,0,0,0,0,0,0
000018318800,0.0,0,0,0,1,0,0,0,0,0,0,0
000019451768,0.0,0,0,0,1,0,0,0,0,0,0,0
000014224402,0.0,0,0,0,0,1,0,0,0,0,0,0
000018874002,0.0,0,0,0,0,1,0,0,0,0,0,0
000015955990,0.0,0,0,0,0,1,0,0,0,0,0,0
000020200870,0.0,0,0,0,0,0,0,0,0,0,0,1
000020229194,0.0,0,0,0,1,0,0,0,0,0,0,0
000016250397,0.0,0,0,0,0,1,0,0,0,0,0,0
000018512909,0.0,0,0,0,1,0,0,0,0,0,0,0
000017047765,0.0,0,0,0,0,1,0,0,0,0,0,0
000015395316,0.0,0,0,0,0,1,0,0,0,0,0,0
000020515081,0.0,0,0,0,0,0,0,0,0,0,0,1
000017186919,0.0,0,0,0,0,1,0,0,0,0,0,0
000020486103,0.0,0,0,0,0,1,0,0,0,0,0,0
000018824870,0.0,0,0,0,1,0,0,0,0,0,0,0
000018125301,0.0,0,0,0,0,1,0,0,0,0,0,0
000020139136,0.0,0,0,0,0,1,0,0,0,0,0,0
000017565715,0.0,0,0,0,1,0,0,0,0,0,0,0
000006252265,0.0,0,0,0,0,0,0,0,0,0,0,1
000016210506,0.0,0,0,0,1,0,0,0,0,0,0,0
000019260202,0.0,0,0,0,1,0,0,0,0,0,0,0
000011343664,0.0,0,0,0,0,0,0,0,0,0,0,1
000018471455,,0,0,0,0,0,0,0,0,0,0,0
000016221834,0.0,0,0,0,0,1,0,0,0,0,0,0
000017374863,0.0,0,0,0,0,0,0,0,0,0,0,1
000011759445,0.0,0,0,0,0,0,0,0,0,0,0,1
000017530490,,0,0,0,0,0,0,0,0,0,0,0
000020503385,0.0,0,0,0,0,1,0,0,0,0,0,0
000016528972,0.0,0,0,0,0,1,0,0,0,0,0,0
000014797879,0.0,0,0,0,1,0,0,0,0,0,0,0
000019405162,0.0,0,0,0,0,1,0,0,0,0,0,0
000020178247,0.0,0,0,0,0,0,0,0,0,0,0,1
000019500386,0.0,0,0,0,0,1,0,0,0,0,0,0
000016794338,0.0,0,0,0,1,0,0,0,0,0,0,0
000016038193,0.0,0,0,0,0,1,0,0,0,0,0,0
000015786900,0.0,0,0,0,0,0,0,0,1,0,0,0
000009264485,0.0,0,0,0,0,0,0,0,0,0,0,1
000015928985,0.0,0,0,0,0,1,0,0,0,0,0,0
000018043399,0.0,0,0,0,0,1,0,0,0,0,0,0
000018537847,0.0,0,0,0,0,1,0,0,0,0,0,0
000002859998,0.0,0,0,0,0,0,0,0,0,0,1,0
000016365747,0.0,0,0,0,0,0,0,0,1,0,0,0
000018536832,0.0,0,0,0,0,1,0,0,0,0,0,0
000019786174,0.0,0,0,0,0,1,0,0,0,0,0,0
000011783192,0.0,0,0,0,0,0,0,0,0,0,0,1
000020146418,0.0,0,0,0,1,0,0,0,0,0,0,0
000005803489,0.0,0,0,0,0,0,0,0,0,0,0,1
000006116507,0.0,0,0,0,0,0,0,0,0,0,0,1
000008713251,0.0,0,0,0,0,0,0,0,0,0,0,1
000020079265,,0,0,0,0,0,0,0,0,0,0,0
000018462324,0.0,0,0,0,1,0,0,0,0,0,0,0
000017901537,0.0,0,0,0,1,0,0,0,0,0,0,0
000018466540,0.0,0,0,0,1,0,0,0,0,0,0,0
000017348765,0.0,0,0,1,0,0,0,0,0,0,0,0
000019613482,0.0,0,0,0,0,1,0,0,0,0,0,0
000012319058,0.0,0,0,0,0,0,0,0,0,0,0,1
000016464516,0.0,0,0,0,0,1,0,0,0,0,0,0
000005348293,0.0,0,0,0,0,0,0,0,0,0,0,1
000017653754,0.0,0,0,0,0,1,0,0,0,0,0,0
000019028288,0.0,0,0,0,0,1,0,0,0,0,0,0
000014283816,0.0,0,0,0,0,0,0,0,0,0,0,1
000019142749,0.0,0,0,0,1,0,0,0,0,0,0,0
000017495938,0.0,0,0,0,0,0,0,0,0,0,0,1
000017402905,0.0,0,0,0,1,0,0,0,0,0,0,0
000016326695,0.0,0,0,0,0,0,0,0,0,0,0,1
000009747826,0.0,0,0,0,1,0,0,0,0,0,0,0
000014589680,0.0,0,0,0,0,0,0,0,0,0,0,1
000017088232,0.0,0,0,0,0,1,0,0,0,0,0,0
000017088240,0.0,0,0,0,0,1,0,0,0,0,0,0
000016301277,0.0,0,0,0,0,1,0,0,0,0,0,0
000001374982,0.0,0,0,0,0,0,0,0,0,0,0,1
000007253680,0.0,0,0,0,0,0,0,0,0,0,0,1
000009942653,0.0,0,0,0,0,0,0,0,0,0,0,1
000014918293,0.0,0,0,0,0,0,0,0,0,0,0,1
000016081935,0.0,0,0,0,0,0,0,0,0,0,0,1
000008041229,0.0,0,0,0,0,1,0,0,0,0,0,0
000018995470,0.0,0,0,0,0,1,0,0,0,0,0,0
000018882641,0.0,0,0,0,0,1,0,0,0,0,0,0
000016363442,0.0,0,0,0,0,1,0,0,0,0,0,0
000010227547,0.0,0,0,0,0,0,0,0,0,0,0,1
000001287427,0.0,0,0,0,0,0,0,0,0,0,0,1
000018196284,0.0,0,0,0,0,1,0,0,0,0,0,0
000018455212,0.0,0,0,0,0,0,0,0,0,0,0,1
000006195334,0.0,0,0,0,0,0,0,0,0,0,0,1
000020102348,0.0,0,0,0,0,1,0,0,0,0,0,0
000018552870,0.0,0,0,0,0,0,0,0,0,0,0,1
000020140878,0.0,0,0,0,0,1,0,0,0,0,0,0
000017395127,0.0,0,0,0,1,0,0,0,0,0,0,0
000002856808,0.0,0,0,0,0,1,0,0,0,0,0,0
000020207018,0.0,0,0,0,0,1,0,0,0,0,0,0
000019887884,0.0,0,0,0,1,0,0,0,0,0,0,0
000018512380,0.0,0,0,0,0,1,0,0,0,0,0,0
000017364345,0.0,0,0,0,0,1,0,0,0,0,0,0
000020468792,0.0,0,0,0,0,0,0,0,0,0,0,1
000004246136,0.0,0,0,0,0,0,0,0,0,0,0,1
000018192033,0.0,0,0,0,1,0,0,0,0,0,0,0
000016818172,0.0,0,0,0,0,0,0,0,0,0,0,1
000018298958,0.0,0,0,1,0,0,0,0,0,0,0,0
000017551501,0.0,0,0,0,0,1,0,0,0,0,0,0
000018882749,0.0,0,0,0,0,0,0,0,0,0,0,1
000019626541,,0,0,0,0,0,0,0,0,0,0,0
000018291325,0.0,0,0,0,0,1,0,0,0,0,0,0
000020080433,0.0,0,0,0,1,0,0,0,0,0,0,0
000007319207,0.0,0,0,0,0,0,0,0,0,0,0,1
000016773187,0.0,0,0,0,0,1,0,0,0,0,0,0
000017076234,0.0,0,0,0,1,0,0,0,0,0,0,0
000008807388,0.0,0,0,0,1,0,0,0,0,0,0,0
000017671388,0.0,0,0,0,0,1,0,0,0,0,0,0
000018111084,0.0,0,0,0,0,0,0,0,0,0,0,1
000004120671,0.0,0,0,0,0,0,0,0,0,0,0,1
000020192134,0.0,0,0,0,0,1,0,0,0,0,0,0
000002662418,0.0,0,0,0,0,0,0,0,1,0,0,0
000019307454,0.0,0,0,0,1,0,0,0,0,0,0,0
000016863488,0.0,0,0,0,0,0,0,0,0,0,0,1
000018151159,0.0,0,0,0,0,1,0,0,0,0,0,0
000018015042,0.0,0,0,0,0,1,0,0,0,0,0,0
000016030869,0.0,0,0,0,0,0,0,0,0,0,0,1
